r,m,nu,rho,P
1.1213e+00,8.1005e-03,-6.9375e-01,1.3623e-03,1.8499e-04
1.1250e+00,8.1815e-03,-6.9368e-01,1.3622e-03,1.8494e-04
1.1287e+00,8.2630e-03,-6.9361e-01,1.3620e-03,1.8488e-04
1.1325e+00,8.3450e-03,-6.9354e-01,1.3618e-03,1.8483e-04
1.1362e+00,8.4276e-03,-6.9347e-01,1.3617e-03,1.8478e-04
1.1400e+00,8.5107e-03,-6.9340e-01,1.3615e-03,1.8472e-04
1.1437e+00,8.5944e-03,-6.9333e-01,1.3614e-03,1.8467e-04
1.1475e+00,8.6786e-03,-6.9326e-01,1.3612e-03,1.8461e-04
1.1512e+00,8.7633e-03,-6.9319e-01,1.3610e-03,1.8456e-04
1.1550e+00,8.8486e-03,-6.9312e-01,1.3609e-03,1.8451e-04
1.1587e+00,8.9344e-03,-6.9305e-01,1.3607e-03,1.8445e-04
1.1625e+00,9.0208e-03,-6.9298e-01,1.3605e-03,1.8440e-04
1.1662e+00,9.1077e-03,-6.9291e-01,1.3604e-03,1.8434e-04
1.1700e+00,9.1952e-03,-6.9283e-01,1.3602e-03,1.8428e-04
1.1737e+00,9.2832e-03,-6.9276e-01,1.3600e-03,1.8423e-04
1.1775e+00,9.3718e-03,-6.9269e-01,1.3599e-03,1.8417e-04
1.1812e+00,9.4609e-03,-6.9262e-01,1.3597e-03,1.8412e-04
1.1850e+00,9.5506e-03,-6.9255e-01,1.3595e-03,1.8406e-04
1.1887e+00,9.6408e-03,-6.9247e-01,1.3594e-03,1.8401e-04
1.1925e+00,9.7316e-03,-6.9240e-01,1.3592e-03,1.8395e-04
1.1962e+00,9.8230e-03,-6.9233e-01,1.3590e-03,1.8389e-04
1.2000e+00,9.9149e-03,-6.9225e-01,1.3588e-03,1.8384e-04
1.2037e+00,1.0007e-02,-6.9218e-01,1.3587e-03,1.8378e-04
1.2075e+00,1.0100e-02,-6.9210e-01,1.3585e-03,1.8372e-04
1.2112e+00,1.0194e-02,-6.9203e-01,1.3583e-03,1.8366e-04
1.2150e+00,1.0288e-02,-6.9196e-01,1.3582e-03,1.8361e-04
1.2187e+00,1.0383e-02,-6.9188e-01,1.3580e-03,1.8355e-04
