r,m,nu,rho,P
1.0725e+00,8.1711e-03,-7.4564e-01,1.5709e-03,2.3589e-04
1.0763e+00,8.2565e-03,-7.4556e-01,1.5708e-03,2.3581e-04
1.0800e+00,8.3426e-03,-7.4548e-01,1.5706e-03,2.3574e-04
1.0838e+00,8.4292e-03,-7.4540e-01,1.5704e-03,2.3567e-04
1.0875e+00,8.5164e-03,-7.4532e-01,1.5702e-03,2.3560e-04
1.0913e+00,8.6042e-03,-7.4524e-01,1.5700e-03,2.3553e-04
1.0950e+00,8.6926e-03,-7.4516e-01,1.5699e-03,2.3546e-04
1.0988e+00,8.7816e-03,-7.4508e-01,1.5697e-03,2.3538e-04
1.1025e+00,8.8712e-03,-7.4500e-01,1.5695e-03,2.3531e-04
1.1063e+00,8.9614e-03,-7.4492e-01,1.5693e-03,2.3524e-04
1.1100e+00,9.0522e-03,-7.4484e-01,1.5691e-03,2.3517e-04
1.1138e+00,9.1436e-03,-7.4476e-01,1.5689e-03,2.3509e-04
1.1175e+00,9.2356e-03,-7.4468e-01,1.5687e-03,2.3502e-04
1.1213e+00,9.3282e-03,-7.4460e-01,1.5685e-03,2.3495e-04
1.1250e+00,9.4215e-03,-7.4452e-01,1.5684e-03,2.3487e-04
1.1287e+00,9.5153e-03,-7.4443e-01,1.5682e-03,2.3480e-04
1.1325e+00,9.6098e-03,-7.4435e-01,1.5680e-03,2.3472e-04
1.1362e+00,9.7049e-03,-7.4427e-01,1.5678e-03,2.3465e-04
1.1400e+00,9.8006e-03,-7.4419e-01,1.5676e-03,2.3457e-04
1.1437e+00,9.8969e-03,-7.4410e-01,1.5674e-03,2.3450e-04
1.1475e+00,9.9938e-03,-7.4402e-01,1.5672e-03,2.3442e-04
1.1512e+00,1.0091e-02,-7.4393e-01,1.5670e-03,2.3435e-04
1.1550e+00,1.0190e-02,-7.4385e-01,1.5668e-03,2.3427e-04
1.1587e+00,1.0288e-02,-7.4377e-01,1.5666e-03,2.3420e-04
1.1625e+00,1.0388e-02,-7.4368e-01,1.5664e-03,2.3412e-04
1.1662e+00,1.0488e-02,-7.4360e-01,1.5662e-03,2.3404e-04
1.1700e+00,1.0589e-02,-7.4351e-01,1.5661e-03,2.3397e-04
1.1737e+00,1.0690e-02,-7.4343e-01,1.5659e-03,2.3389e-04
1.1775e+00,1.0792e-02,-7.4334e-01,1.5657e-03,2.3381e-04
1.1812e+00,1.0895e-02,-7.4325e-01,1.5655e-03,2.3373e-04
1.1850e+00,1.0998e-02,-7.4317e-01,1.5653e-03,2.3366e-04
1.1887e+00,1.1102e-02,-7.4308e-01,1.5651e-03,2.3358e-04
1.1925e+00,1.1206e-02,-7.4299e-01,1.5649e-03,2.3350e-04
1.1962e+00,1.1311e-02,-7.4291e-01,1.5647e-03,2.3342e-04
1.2000e+00,1.1417e-02,-7.4282e-01,1.5645e-03,2.3334e-04
1.2037e+00,1.1524e-02,-7.4273e-01,1.5643e-03,2.3327e-04
1.2075e+00,1.1631e-02,-7.4264e-01,1.5641e-03,2.3319e-04
1.2112e+00,1.1739e-02,-7.4256e-01,1.5639e-03,2.3311e-04
1.2150e+00,1.1847e-02,-7.4247e-01,1.5637e-03,2.3303e-04
1.2187e+00,1.1956e-02,-7.4238e-01,1.5634e-03,2.3295e-04
1.2225e+00,1.2066e-02,-7.4229e-01,1.5632e-03,2.3287e-04
1.2262e+00,1.2176e-02,-7.4220e-01,1.5630e-03,2.3279e-04
1.2300e+00,1.2287e-02,-7.4211e-01,1.5628e-03,2.3271e-04
1.2337e+00,1.2399e-02,-7.4202e-01,1.5626e-03,2.3263e-04
1.2375e+00,1.2512e-02,-7.4193e-01,1.5624e-03,2.3255e-04
1.2412e+00,1.2625e-02,-7.4184e-01,1.5622e-03,2.3247e-04
1.2450e+00,1.2738e-02,-7.4175e-01,1.5620e-03,2.3238e-04
1.2487e+00,1.2853e-02,-7.4166e-01,1.5618e-03,2.3230e-04
1.2525e+00,1.2968e-02,-7.4157e-01,1.5616e-03,2.3222e-04
1.2562e+00,1.3084e-02,-7.4148e-01,1.5614e-03,2.3214e-04
1.2600e+00,1.3200e-02,-7.4138e-01,1.5612e-03,2.3206e-04
1.2637e+00,1.3317e-02,-7.4129e-01,1.5609e-03,2.3197e-04
1.2675e+00,1.3435e-02,-7.4120e-01,1.5607e-03,2.3189e-04
