r,m,nu,rho,P
8.5875e-01,3.5232e-03,-6.9295e-01,1.3234e-03,1.8833e-04
8.6250e-01,3.5693e-03,-6.9290e-01,1.3233e-03,1.8829e-04
8.6625e-01,3.6159e-03,-6.9285e-01,1.3232e-03,1.8825e-04
8.7000e-01,3.6629e-03,-6.9279e-01,1.3231e-03,1.8821e-04
8.7375e-01,3.7103e-03,-6.9274e-01,1.3230e-03,1.8817e-04
8.7750e-01,3.7581e-03,-6.9269e-01,1.3229e-03,1.8813e-04
8.8125e-01,3.8063e-03,-6.9264e-01,1.3228e-03,1.8809e-04
8.8500e-01,3.8549e-03,-6.9258e-01,1.3227e-03,1.8805e-04
8.8875e-01,3.9040e-03,-6.9253e-01,1.3226e-03,1.8801e-04
8.9250e-01,3.9534e-03,-6.9248e-01,1.3225e-03,1.8797e-04
8.9625e-01,4.0032e-03,-6.9242e-01,1.3224e-03,1.8793e-04
9.0000e-01,4.0535e-03,-6.9237e-01,1.3222e-03,1.8789e-04
9.0375e-01,4.1042e-03,-6.9232e-01,1.3221e-03,1.8785e-04
9.0750e-01,4.1553e-03,-6.9226e-01,1.3220e-03,1.8781e-04
9.1125e-01,4.2068e-03,-6.9221e-01,1.3219e-03,1.8777e-04
9.1500e-01,4.2587e-03,-6.9215e-01,1.3218e-03,1.8773e-04
9.1875e-01,4.3111e-03,-6.9210e-01,1.3217e-03,1.8769e-04
9.2250e-01,4.3639e-03,-6.9204e-01,1.3216e-03,1.8764e-04
9.2625e-01,4.4171e-03,-6.9199e-01,1.3215e-03,1.8760e-04
9.3000e-01,4.4707e-03,-6.9193e-01,1.3214e-03,1.8756e-04
9.3375e-01,4.5248e-03,-6.9187e-01,1.3213e-03,1.8752e-04
9.3750e-01,4.5793e-03,-6.9182e-01,1.3211e-03,1.8748e-04
9.4125e-01,4.6343e-03,-6.9176e-01,1.3210e-03,1.8743e-04
9.4500e-01,4.6896e-03,-6.9171e-01,1.3209e-03,1.8739e-04
9.4875e-01,4.7454e-03,-6.9165e-01,1.3208e-03,1.8735e-04
9.5250e-01,4.8017e-03,-6.9159e-01,1.3207e-03,1.8730e-04
9.5625e-01,4.8584e-03,-6.9153e-01,1.3206e-03,1.8726e-04
9.6000e-01,4.9155e-03,-6.9148e-01,1.3205e-03,1.8722e-04
9.6375e-01,4.9730e-03,-6.9142e-01,1.3203e-03,1.8717e-04
9.6750e-01,5.0311e-03,-6.9136e-01,1.3202e-03,1.8713e-04
9.7125e-01,5.0895e-03,-6.9130e-01,1.3201e-03,1.8709e-04
9.7500e-01,5.1484e-03,-6.9125e-01,1.3200e-03,1.8704e-04
9.7875e-01,5.2078e-03,-6.9119e-01,1.3199e-03,1.8700e-04
9.8250e-01,5.2676e-03,-6.9113e-01,1.3198e-03,1.8696e-04
9.8625e-01,5.3279e-03,-6.9107e-01,1.3196e-03,1.8691e-04
9.9000e-01,5.3886e-03,-6.9101e-01,1.3195e-03,1.8687e-04
9.9375e-01,5.4497e-03,-6.9095e-01,1.3194e-03,1.8682e-04
9.9750e-01,5.5114e-03,-6.9089e-01,1.3193e-03,1.8678e-04
1.0013e+00,5.5735e-03,-6.9083e-01,1.3192e-03,1.8673e-04
1.0050e+00,5.6360e-03,-6.9077e-01,1.3190e-03,1.8669e-04
1.0088e+00,5.6990e-03,-6.9071e-01,1.3189e-03,1.8664e-04
1.0125e+00,5.7625e-03,-6.9065e-01,1.3188e-03,1.8660e-04
1.0163e+00,5.8264e-03,-6.9059e-01,1.3187e-03,1.8655e-04
1.0200e+00,5.8909e-03,-6.9053e-01,1.3186e-03,1.8650e-04
1.0238e+00,5.9557e-03,-6.9047e-01,1.3184e-03,1.8646e-04
1.0275e+00,6.0211e-03,-6.9041e-01,1.3183e-03,1.8641e-04
1.0313e+00,6.0869e-03,-6.9034e-01,1.3182e-03,1.8636e-04
1.0350e+00,6.1532e-03,-6.9028e-01,1.3181e-03,1.8632e-04
1.0388e+00,6.2200e-03,-6.9022e-01,1.3179e-03,1.8627e-04
1.0425e+00,6.2872e-03,-6.9016e-01,1.3178e-03,1.8622e-04
1.0463e+00,6.3550e-03,-6.9010e-01,1.3177e-03,1.8618e-04
1.0500e+00,6.4232e-03,-6.9003e-01,1.3176e-03,1.8613e-04
1.0538e+00,6.4919e-03,-6.8997e-01,1.3174e-03,1.8608e-04
1.0575e+00,6.5611e-03,-6.8991e-01,1.3173e-03,1.8604e-04
1.0613e+00,6.6307e-03,-6.8984e-01,1.3172e-03,1.8599e-04
1.0650e+00,6.7009e-03,-6.8978e-01,1.3171e-03,1.8594e-04
1.0688e+00,6.7715e-03,-6.8972e-01,1.3169e-03,1.8589e-04
1.0725e+00,6.8426e-03,-6.8965e-01,1.3168e-03,1.8584e-04
1.0763e+00,6.9143e-03,-6.8959e-01,1.3167e-03,1.8580e-04
1.0800e+00,6.9864e-03,-6.8952e-01,1.3165e-03,1.8575e-04
1.0838e+00,7.0590e-03,-6.8946e-01,1.3164e-03,1.8570e-04
1.0875e+00,7.1321e-03,-6.8939e-01,1.3163e-03,1.8565e-04
1.0913e+00,7.2057e-03,-6.8933e-01,1.3161e-03,1.8560e-04
1.0950e+00,7.2798e-03,-6.8926e-01,1.3160e-03,1.8555e-04
1.0988e+00,7.3544e-03,-6.8920e-01,1.3159e-03,1.8550e-04
1.1025e+00,7.4295e-03,-6.8913e-01,1.3158e-03,1.8545e-04
1.1063e+00,7.5052e-03,-6.8906e-01,1.3156e-03,1.8540e-04
1.1100e+00,7.5813e-03,-6.8900e-01,1.3155e-03,1.8535e-04
