r,m,nu,rho,P
1.1437e+00,1.2122e-02,-8.3627e-01,1.9221e-03,3.5250e-04
1.1475e+00,1.2241e-02,-8.3616e-01,1.9219e-03,3.5238e-04
1.1512e+00,1.2360e-02,-8.3605e-01,1.9217e-03,3.5225e-04
1.1550e+00,1.2481e-02,-8.3594e-01,1.9215e-03,3.5213e-04
1.1587e+00,1.2602e-02,-8.3583e-01,1.9213e-03,3.5200e-04
1.1625e+00,1.2724e-02,-8.3571e-01,1.9211e-03,3.5187e-04
1.1662e+00,1.2847e-02,-8.3560e-01,1.9209e-03,3.5175e-04
1.1700e+00,1.2970e-02,-8.3549e-01,1.9207e-03,3.5162e-04
1.1737e+00,1.3094e-02,-8.3538e-01,1.9205e-03,3.5149e-04
1.1775e+00,1.3220e-02,-8.3527e-01,1.9203e-03,3.5136e-04
1.1812e+00,1.3345e-02,-8.3515e-01,1.9201e-03,3.5123e-04
1.1850e+00,1.3472e-02,-8.3504e-01,1.9198e-03,3.5111e-04
1.1887e+00,1.3599e-02,-8.3492e-01,1.9196e-03,3.5098e-04
1.1925e+00,1.3728e-02,-8.3481e-01,1.9194e-03,3.5085e-04
1.1962e+00,1.3857e-02,-8.3470e-01,1.9192e-03,3.5072e-04
1.2000e+00,1.3987e-02,-8.3458e-01,1.9190e-03,3.5059e-04
1.2037e+00,1.4117e-02,-8.3447e-01,1.9188e-03,3.5046e-04
1.2075e+00,1.4249e-02,-8.3435e-01,1.9186e-03,3.5032e-04
1.2112e+00,1.4381e-02,-8.3423e-01,1.9184e-03,3.5019e-04
1.2150e+00,1.4514e-02,-8.3412e-01,1.9182e-03,3.5006e-04
1.2187e+00,1.4648e-02,-8.3400e-01,1.9180e-03,3.4993e-04
1.2225e+00,1.4782e-02,-8.3388e-01,1.9178e-03,3.4979e-04
1.2262e+00,1.4918e-02,-8.3377e-01,1.9175e-03,3.4966e-04
1.2300e+00,1.5054e-02,-8.3365e-01,1.9173e-03,3.4953e-04
1.2337e+00,1.5191e-02,-8.3353e-01,1.9171e-03,3.4939e-04
1.2375e+00,1.5329e-02,-8.3341e-01,1.9169e-03,3.4926e-04
1.2412e+00,1.5468e-02,-8.3329e-01,1.9167e-03,3.4913e-04
1.2450e+00,1.5607e-02,-8.3317e-01,1.9165e-03,3.4899e-04
1.2487e+00,1.5748e-02,-8.3305e-01,1.9163e-03,3.4885e-04
1.2525e+00,1.5889e-02,-8.3293e-01,1.9160e-03,3.4872e-04
1.2562e+00,1.6031e-02,-8.3281e-01,1.9158e-03,3.4858e-04
1.2600e+00,1.6174e-02,-8.3269e-01,1.9156e-03,3.4845e-04
1.2637e+00,1.6318e-02,-8.3257e-01,1.9154e-03,3.4831e-04
1.2675e+00,1.6462e-02,-8.3245e-01,1.9152e-03,3.4817e-04
