r,m,nu,rho,P
9.3750e-01,3.4902e-03,-6.0325e-01,1.0061e-03,1.1402e-04
9.4125e-01,3.5321e-03,-6.0321e-01,1.0060e-03,1.1399e-04
9.4500e-01,3.5742e-03,-6.0317e-01,1.0059e-03,1.1397e-04
9.4875e-01,3.6167e-03,-6.0313e-01,1.0058e-03,1.1395e-04
9.5250e-01,3.6596e-03,-6.0309e-01,1.0057e-03,1.1393e-04
9.5625e-01,3.7027e-03,-6.0305e-01,1.0056e-03,1.1390e-04
9.6000e-01,3.7462e-03,-6.0301e-01,1.0055e-03,1.1388e-04
9.6375e-01,3.7901e-03,-6.0297e-01,1.0054e-03,1.1386e-04
9.6750e-01,3.8342e-03,-6.0293e-01,1.0053e-03,1.1383e-04
9.7125e-01,3.8787e-03,-6.0288e-01,1.0052e-03,1.1381e-04
9.7500e-01,3.9236e-03,-6.0284e-01,1.0051e-03,1.1379e-04
9.7875e-01,3.9688e-03,-6.0280e-01,1.0050e-03,1.1376e-04
9.8250e-01,4.0143e-03,-6.0276e-01,1.0049e-03,1.1374e-04
9.8625e-01,4.0602e-03,-6.0272e-01,1.0047e-03,1.1372e-04
9.9000e-01,4.1064e-03,-6.0267e-01,1.0046e-03,1.1369e-04
9.9375e-01,4.1530e-03,-6.0263e-01,1.0045e-03,1.1367e-04
9.9750e-01,4.1999e-03,-6.0259e-01,1.0044e-03,1.1365e-04
1.0013e+00,4.2472e-03,-6.0255e-01,1.0043e-03,1.1362e-04
1.0050e+00,4.2948e-03,-6.0250e-01,1.0042e-03,1.1360e-04
1.0088e+00,4.3428e-03,-6.0246e-01,1.0041e-03,1.1357e-04
1.0125e+00,4.3911e-03,-6.0242e-01,1.0040e-03,1.1355e-04
1.0163e+00,4.4398e-03,-6.0237e-01,1.0039e-03,1.1353e-04
1.0200e+00,4.4888e-03,-6.0233e-01,1.0038e-03,1.1350e-04
1.0238e+00,4.5382e-03,-6.0229e-01,1.0037e-03,1.1348e-04
1.0275e+00,4.5880e-03,-6.0224e-01,1.0035e-03,1.1345e-04
1.0313e+00,4.6381e-03,-6.0220e-01,1.0034e-03,1.1343e-04
1.0350e+00,4.6885e-03,-6.0215e-01,1.0033e-03,1.1340e-04
1.0388e+00,4.7394e-03,-6.0211e-01,1.0032e-03,1.1338e-04
1.0425e+00,4.7906e-03,-6.0207e-01,1.0031e-03,1.1335e-04
1.0463e+00,4.8421e-03,-6.0202e-01,1.0030e-03,1.1333e-04
1.0500e+00,4.8940e-03,-6.0198e-01,1.0029e-03,1.1330e-04
1.0538e+00,4.9463e-03,-6.0193e-01,1.0027e-03,1.1328e-04
1.0575e+00,4.9990e-03,-6.0189e-01,1.0026e-03,1.1325e-04
1.0613e+00,5.0520e-03,-6.0184e-01,1.0025e-03,1.1323e-04
1.0650e+00,5.1054e-03,-6.0180e-01,1.0024e-03,1.1320e-04
1.0688e+00,5.1592e-03,-6.0175e-01,1.0023e-03,1.1318e-04
1.0725e+00,5.2133e-03,-6.0170e-01,1.0022e-03,1.1315e-04
1.0763e+00,5.2678e-03,-6.0166e-01,1.0021e-03,1.1313e-04
1.0800e+00,5.3227e-03,-6.0161e-01,1.0019e-03,1.1310e-04
1.0838e+00,5.3779e-03,-6.0157e-01,1.0018e-03,1.1307e-04
1.0875e+00,5.4336e-03,-6.0152e-01,1.0017e-03,1.1305e-04
1.0913e+00,5.4896e-03,-6.0147e-01,1.0016e-03,1.1302e-04
1.0950e+00,5.5460e-03,-6.0143e-01,1.0015e-03,1.1300e-04
1.0988e+00,5.6028e-03,-6.0138e-01,1.0013e-03,1.1297e-04
1.1025e+00,5.6599e-03,-6.0133e-01,1.0012e-03,1.1294e-04
1.1063e+00,5.7175e-03,-6.0128e-01,1.0011e-03,1.1292e-04
1.1100e+00,5.7754e-03,-6.0124e-01,1.0010e-03,1.1289e-04
1.1138e+00,5.8337e-03,-6.0119e-01,1.0009e-03,1.1287e-04
1.1175e+00,5.8924e-03,-6.0114e-01,1.0007e-03,1.1284e-04
1.1213e+00,5.9515e-03,-6.0109e-01,1.0006e-03,1.1281e-04
1.1250e+00,6.0110e-03,-6.0105e-01,1.0005e-03,1.1279e-04
1.1287e+00,6.0708e-03,-6.0100e-01,1.0004e-03,1.1276e-04
1.1325e+00,6.1311e-03,-6.0095e-01,1.0003e-03,1.1273e-04
1.1362e+00,6.1917e-03,-6.0090e-01,1.0001e-03,1.1270e-04
1.1400e+00,6.2528e-03,-6.0085e-01,1.0000e-03,1.1268e-04
1.1437e+00,6.3142e-03,-6.0080e-01,9.9988e-04,1.1265e-04
1.1475e+00,6.3761e-03,-6.0075e-01,9.9976e-04,1.1262e-04
1.1512e+00,6.4383e-03,-6.0071e-01,9.9963e-04,1.1260e-04
1.1550e+00,6.5009e-03,-6.0066e-01,9.9951e-04,1.1257e-04
1.1587e+00,6.5640e-03,-6.0061e-01,9.9938e-04,1.1254e-04
1.1625e+00,6.6274e-03,-6.0056e-01,9.9926e-04,1.1251e-04
1.1662e+00,6.6912e-03,-6.0051e-01,9.9913e-04,1.1249e-04
1.1700e+00,6.7555e-03,-6.0046e-01,9.9901e-04,1.1246e-04
1.1737e+00,6.8201e-03,-6.0041e-01,9.9888e-04,1.1243e-04
1.1775e+00,6.8852e-03,-6.0036e-01,9.9875e-04,1.1240e-04
1.1812e+00,6.9506e-03,-6.0031e-01,9.9862e-04,1.1237e-04
1.1850e+00,7.0165e-03,-6.0026e-01,9.9850e-04,1.1235e-04
1.1887e+00,7.0828e-03,-6.0021e-01,9.9837e-04,1.1232e-04
1.1925e+00,7.1495e-03,-6.0015e-01,9.9824e-04,1.1229e-04
1.1962e+00,7.2166e-03,-6.0010e-01,9.9811e-04,1.1226e-04
1.2000e+00,7.2841e-03,-6.0005e-01,9.9798e-04,1.1223e-04
1.2037e+00,7.3520e-03,-6.0000e-01,9.9785e-04,1.1220e-04
1.2075e+00,7.4204e-03,-5.9995e-01,9.9772e-04,1.1218e-04
1.2112e+00,7.4891e-03,-5.9990e-01,9.9759e-04,1.1215e-04
1.2150e+00,7.5583e-03,-5.9985e-01,9.9746e-04,1.1212e-04
1.2187e+00,7.6279e-03,-5.9979e-01,9.9732e-04,1.1209e-04
1.2225e+00,7.6979e-03,-5.9974e-01,9.9719e-04,1.1206e-04
1.2262e+00,7.7684e-03,-5.9969e-01,9.9706e-04,1.1203e-04
1.2300e+00,7.8392e-03,-5.9964e-01,9.9693e-04,1.1200e-04
1.2337e+00,7.9105e-03,-5.9958e-01,9.9679e-04,1.1197e-04
1.2375e+00,7.9822e-03,-5.9953e-01,9.9666e-04,1.1194e-04
1.2412e+00,8.0544e-03,-5.9948e-01,9.9653e-04,1.1191e-04
1.2450e+00,8.1269e-03,-5.9943e-01,9.9639e-04,1.1189e-04
1.2487e+00,8.1999e-03,-5.9937e-01,9.9626e-04,1.1186e-04
1.2525e+00,8.2733e-03,-5.9932e-01,9.9612e-04,1.1183e-04
1.2562e+00,8.3472e-03,-5.9927e-01,9.9599e-04,1.1180e-04
1.2600e+00,8.4215e-03,-5.9921e-01,9.9585e-04,1.1177e-04
1.2637e+00,8.4962e-03,-5.9916e-01,9.9571e-04,1.1174e-04
1.2675e+00,8.5714e-03,-5.9910e-01,9.9558e-04,1.1171e-04
