r,m,nu,rho,P
9.9000e-01,4.7986e-03,-6.6376e-01,1.1764e-03,1.6207e-04
9.9375e-01,4.8532e-03,-6.6371e-01,1.1763e-03,1.6203e-04
9.9750e-01,4.9081e-03,-6.6366e-01,1.1762e-03,1.6200e-04
1.0013e+00,4.9635e-03,-6.6361e-01,1.1761e-03,1.6196e-04
1.0050e+00,5.0193e-03,-6.6355e-01,1.1761e-03,1.6193e-04
1.0088e+00,5.0754e-03,-6.6350e-01,1.1760e-03,1.6189e-04
1.0125e+00,5.1320e-03,-6.6345e-01,1.1759e-03,1.6186e-04
1.0163e+00,5.1891e-03,-6.6339e-01,1.1758e-03,1.6182e-04
1.0200e+00,5.2465e-03,-6.6334e-01,1.1757e-03,1.6178e-04
1.0238e+00,5.3043e-03,-6.6329e-01,1.1756e-03,1.6175e-04
1.0275e+00,5.3626e-03,-6.6323e-01,1.1756e-03,1.6171e-04
1.0313e+00,5.4213e-03,-6.6318e-01,1.1755e-03,1.6168e-04
1.0350e+00,5.4804e-03,-6.6312e-01,1.1754e-03,1.6164e-04
1.0388e+00,5.5400e-03,-6.6307e-01,1.1753e-03,1.6160e-04
1.0425e+00,5.6000e-03,-6.6301e-01,1.1752e-03,1.6157e-04
1.0463e+00,5.6604e-03,-6.6296e-01,1.1751e-03,1.6153e-04
1.0500e+00,5.7212e-03,-6.6290e-01,1.1751e-03,1.6149e-04
1.0538e+00,5.7825e-03,-6.6285e-01,1.1750e-03,1.6145e-04
1.0575e+00,5.8442e-03,-6.6279e-01,1.1749e-03,1.6142e-04
1.0613e+00,5.9063e-03,-6.6273e-01,1.1748e-03,1.6138e-04
1.0650e+00,5.9689e-03,-6.6268e-01,1.1747e-03,1.6134e-04
1.0688e+00,6.0319e-03,-6.6262e-01,1.1746e-03,1.6131e-04
1.0725e+00,6.0953e-03,-6.6256e-01,1.1745e-03,1.6127e-04
1.0763e+00,6.1592e-03,-6.6251e-01,1.1744e-03,1.6123e-04
1.0800e+00,6.2235e-03,-6.6245e-01,1.1744e-03,1.6119e-04
1.0838e+00,6.2883e-03,-6.6239e-01,1.1743e-03,1.6115e-04
1.0875e+00,6.3535e-03,-6.6234e-01,1.1742e-03,1.6111e-04
1.0913e+00,6.4192e-03,-6.6228e-01,1.1741e-03,1.6108e-04
1.0950e+00,6.4853e-03,-6.6222e-01,1.1740e-03,1.6104e-04
1.0988e+00,6.5518e-03,-6.6216e-01,1.1739e-03,1.6100e-04
1.1025e+00,6.6188e-03,-6.6210e-01,1.1738e-03,1.6096e-04
1.1063e+00,6.6863e-03,-6.6205e-01,1.1737e-03,1.6092e-04
1.1100e+00,6.7542e-03,-6.6199e-01,1.1736e-03,1.6088e-04
1.1138e+00,6.8226e-03,-6.6193e-01,1.1735e-03,1.6084e-04
1.1175e+00,6.8914e-03,-6.6187e-01,1.1735e-03,1.6080e-04
1.1213e+00,6.9607e-03,-6.6181e-01,1.1734e-03,1.6076e-04
1.1250e+00,7.0305e-03,-6.6175e-01,1.1733e-03,1.6072e-04
1.1287e+00,7.1007e-03,-6.6169e-01,1.1732e-03,1.6068e-04
1.1325e+00,7.1713e-03,-6.6163e-01,1.1731e-03,1.6065e-04
1.1362e+00,7.2425e-03,-6.6157e-01,1.1730e-03,1.6061e-04
1.1400e+00,7.3141e-03,-6.6151e-01,1.1729e-03,1.6057e-04
1.1437e+00,7.3861e-03,-6.6145e-01,1.1728e-03,1.6052e-04
1.1475e+00,7.4587e-03,-6.6139e-01,1.1727e-03,1.6048e-04
1.1512e+00,7.5317e-03,-6.6133e-01,1.1726e-03,1.6044e-04
1.1550e+00,7.6051e-03,-6.6127e-01,1.1725e-03,1.6040e-04
1.1587e+00,7.6791e-03,-6.6121e-01,1.1724e-03,1.6036e-04
1.1625e+00,7.7535e-03,-6.6115e-01,1.1723e-03,1.6032e-04
1.1662e+00,7.8284e-03,-6.6109e-01,1.1722e-03,1.6028e-04
1.1700e+00,7.9038e-03,-6.6102e-01,1.1721e-03,1.6024e-04
1.1737e+00,7.9796e-03,-6.6096e-01,1.1720e-03,1.6020e-04
1.1775e+00,8.0560e-03,-6.6090e-01,1.1720e-03,1.6016e-04
1.1812e+00,8.1328e-03,-6.6084e-01,1.1719e-03,1.6012e-04
1.1850e+00,8.2101e-03,-6.6078e-01,1.1718e-03,1.6007e-04
1.1887e+00,8.2878e-03,-6.6071e-01,1.1717e-03,1.6003e-04
1.1925e+00,8.3661e-03,-6.6065e-01,1.1716e-03,1.5999e-04
1.1962e+00,8.4449e-03,-6.6059e-01,1.1715e-03,1.5995e-04
1.2000e+00,8.5241e-03,-6.6052e-01,1.1714e-03,1.5991e-04
1.2037e+00,8.6038e-03,-6.6046e-01,1.1713e-03,1.5986e-04
1.2075e+00,8.6841e-03,-6.6040e-01,1.1712e-03,1.5982e-04
1.2112e+00,8.7648e-03,-6.6033e-01,1.1711e-03,1.5978e-04
1.2150e+00,8.8460e-03,-6.6027e-01,1.1710e-03,1.5974e-04
1.2187e+00,8.9277e-03,-6.6020e-01,1.1709e-03,1.5969e-04
1.2225e+00,9.0099e-03,-6.6014e-01,1.1708e-03,1.5965e-04
1.2262e+00,9.0926e-03,-6.6008e-01,1.1707e-03,1.5961e-04
1.2300e+00,9.1758e-03,-6.6001e-01,1.1706e-03,1.5956e-04
1.2337e+00,9.2595e-03,-6.5995e-01,1.1705e-03,1.5952e-04
1.2375e+00,9.3437e-03,-6.5988e-01,1.1704e-03,1.5948e-04
1.2412e+00,9.4284e-03,-6.5981e-01,1.1703e-03,1.5943e-04
1.2450e+00,9.5137e-03,-6.5975e-01,1.1702e-03,1.5939e-04
1.2487e+00,9.5994e-03,-6.5968e-01,1.1701e-03,1.5935e-04
1.2525e+00,9.6856e-03,-6.5962e-01,1.1700e-03,1.5930e-04
1.2562e+00,9.7724e-03,-6.5955e-01,1.1699e-03,1.5926e-04
1.2600e+00,9.8596e-03,-6.5948e-01,1.1698e-03,1.5922e-04
1.2637e+00,9.9474e-03,-6.5942e-01,1.1697e-03,1.5917e-04
1.2675e+00,1.0036e-02,-6.5935e-01,1.1695e-03,1.5913e-04
