r,m,nu,rho,P
1.0425e+00,7.0691e-03,-7.2635e-01,1.4807e-03,2.1655e-04
1.0463e+00,7.1452e-03,-7.2627e-01,1.4805e-03,2.1649e-04
1.0500e+00,7.2218e-03,-7.2620e-01,1.4803e-03,2.1643e-04
1.0538e+00,7.2990e-03,-7.2613e-01,1.4802e-03,2.1636e-04
1.0575e+00,7.3767e-03,-7.2606e-01,1.4800e-03,2.1630e-04
1.0613e+00,7.4550e-03,-7.2599e-01,1.4799e-03,2.1624e-04
1.0650e+00,7.5338e-03,-7.2591e-01,1.4797e-03,2.1618e-04
1.0688e+00,7.6132e-03,-7.2584e-01,1.4795e-03,2.1612e-04
1.0725e+00,7.6931e-03,-7.2577e-01,1.4794e-03,2.1606e-04
1.0763e+00,7.7736e-03,-7.2570e-01,1.4792e-03,2.1600e-04
1.0800e+00,7.8546e-03,-7.2562e-01,1.4791e-03,2.1593e-04
1.0838e+00,7.9362e-03,-7.2555e-01,1.4789e-03,2.1587e-04
1.0875e+00,8.0183e-03,-7.2547e-01,1.4787e-03,2.1581e-04
1.0913e+00,8.1010e-03,-7.2540e-01,1.4786e-03,2.1575e-04
1.0950e+00,8.1842e-03,-7.2533e-01,1.4784e-03,2.1568e-04
1.0988e+00,8.2680e-03,-7.2525e-01,1.4782e-03,2.1562e-04
1.1025e+00,8.3524e-03,-7.2518e-01,1.4781e-03,2.1556e-04
1.1063e+00,8.4374e-03,-7.2510e-01,1.4779e-03,2.1549e-04
1.1100e+00,8.5229e-03,-7.2503e-01,1.4777e-03,2.1543e-04
1.1138e+00,8.6090e-03,-7.2495e-01,1.4775e-03,2.1536e-04
1.1175e+00,8.6956e-03,-7.2487e-01,1.4774e-03,2.1530e-04
1.1213e+00,8.7829e-03,-7.2480e-01,1.4772e-03,2.1524e-04
1.1250e+00,8.8707e-03,-7.2472e-01,1.4770e-03,2.1517e-04
1.1287e+00,8.9590e-03,-7.2464e-01,1.4769e-03,2.1511e-04
1.1325e+00,9.0480e-03,-7.2457e-01,1.4767e-03,2.1504e-04
1.1362e+00,9.1375e-03,-7.2449e-01,1.4765e-03,2.1498e-04
1.1400e+00,9.2277e-03,-7.2441e-01,1.4763e-03,2.1491e-04
1.1437e+00,9.3184e-03,-7.2434e-01,1.4762e-03,2.1484e-04
1.1475e+00,9.4097e-03,-7.2426e-01,1.4760e-03,2.1478e-04
1.1512e+00,9.5015e-03,-7.2418e-01,1.4758e-03,2.1471e-04
1.1550e+00,9.5940e-03,-7.2410e-01,1.4757e-03,2.1465e-04
1.1587e+00,9.6871e-03,-7.2402e-01,1.4755e-03,2.1458e-04
1.1625e+00,9.7807e-03,-7.2394e-01,1.4753e-03,2.1451e-04
1.1662e+00,9.8750e-03,-7.2386e-01,1.4751e-03,2.1445e-04
1.1700e+00,9.9698e-03,-7.2378e-01,1.4749e-03,2.1438e-04
1.1737e+00,1.0065e-02,-7.2370e-01,1.4748e-03,2.1431e-04
1.1775e+00,1.0161e-02,-7.2362e-01,1.4746e-03,2.1424e-04
1.1812e+00,1.0258e-02,-7.2354e-01,1.4744e-03,2.1418e-04
1.1850e+00,1.0355e-02,-7.2346e-01,1.4742e-03,2.1411e-04
1.1887e+00,1.0453e-02,-7.2338e-01,1.4740e-03,2.1404e-04
1.1925e+00,1.0552e-02,-7.2330e-01,1.4739e-03,2.1397e-04
1.1962e+00,1.0651e-02,-7.2322e-01,1.4737e-03,2.1390e-04
1.2000e+00,1.0750e-02,-7.2314e-01,1.4735e-03,2.1383e-04
1.2037e+00,1.0851e-02,-7.2306e-01,1.4733e-03,2.1376e-04
1.2075e+00,1.0951e-02,-7.2298e-01,1.4731e-03,2.1370e-04
1.2112e+00,1.1053e-02,-7.2289e-01,1.4730e-03,2.1363e-04
1.2150e+00,1.1155e-02,-7.2281e-01,1.4728e-03,2.1356e-04
1.2187e+00,1.1258e-02,-7.2273e-01,1.4726e-03,2.1349e-04
1.2225e+00,1.1361e-02,-7.2264e-01,1.4724e-03,2.1342e-04
1.2262e+00,1.1465e-02,-7.2256e-01,1.4722e-03,2.1335e-04
1.2300e+00,1.1570e-02,-7.2248e-01,1.4720e-03,2.1328e-04
