r,m,nu,rho,P
9.2250e-01,3.4001e-03,-6.1780e-01,1.0290e-03,1.2635e-04
9.2625e-01,3.4416e-03,-6.1776e-01,1.0289e-03,1.2633e-04
9.3000e-01,3.4833e-03,-6.1772e-01,1.0288e-03,1.2630e-04
9.3375e-01,3.5254e-03,-6.1768e-01,1.0287e-03,1.2628e-04
9.3750e-01,3.5679e-03,-6.1763e-01,1.0286e-03,1.2625e-04
9.4125e-01,3.6106e-03,-6.1759e-01,1.0285e-03,1.2623e-04
9.4500e-01,3.6537e-03,-6.1755e-01,1.0284e-03,1.2621e-04
9.4875e-01,3.6972e-03,-6.1751e-01,1.0283e-03,1.2618e-04
9.5250e-01,3.7410e-03,-6.1746e-01,1.0282e-03,1.2616e-04
9.5625e-01,3.7851e-03,-6.1742e-01,1.0281e-03,1.2613e-04
9.6000e-01,3.8296e-03,-6.1738e-01,1.0280e-03,1.2611e-04
9.6375e-01,3.8744e-03,-6.1734e-01,1.0279e-03,1.2608e-04
9.6750e-01,3.9196e-03,-6.1729e-01,1.0278e-03,1.2606e-04
9.7125e-01,3.9651e-03,-6.1725e-01,1.0277e-03,1.2603e-04
9.7500e-01,4.0109e-03,-6.1721e-01,1.0276e-03,1.2601e-04
9.7875e-01,4.0571e-03,-6.1716e-01,1.0275e-03,1.2598e-04
9.8250e-01,4.1037e-03,-6.1712e-01,1.0274e-03,1.2596e-04
9.8625e-01,4.1506e-03,-6.1707e-01,1.0273e-03,1.2593e-04
9.9000e-01,4.1979e-03,-6.1703e-01,1.0272e-03,1.2591e-04
9.9375e-01,4.2455e-03,-6.1699e-01,1.0271e-03,1.2588e-04
9.9750e-01,4.2935e-03,-6.1694e-01,1.0270e-03,1.2586e-04
1.0013e+00,4.3418e-03,-6.1690e-01,1.0269e-03,1.2583e-04
1.0050e+00,4.3905e-03,-6.1685e-01,1.0268e-03,1.2580e-04
1.0088e+00,4.4396e-03,-6.1681e-01,1.0266e-03,1.2578e-04
1.0125e+00,4.4890e-03,-6.1676e-01,1.0265e-03,1.2575e-04
1.0163e+00,4.5387e-03,-6.1672e-01,1.0264e-03,1.2573e-04
1.0200e+00,4.5889e-03,-6.1667e-01,1.0263e-03,1.2570e-04
1.0238e+00,4.6394e-03,-6.1663e-01,1.0262e-03,1.2567e-04
1.0275e+00,4.6902e-03,-6.1658e-01,1.0261e-03,1.2565e-04
1.0313e+00,4.7415e-03,-6.1653e-01,1.0260e-03,1.2562e-04
1.0350e+00,4.7931e-03,-6.1649e-01,1.0259e-03,1.2559e-04
1.0388e+00,4.8450e-03,-6.1644e-01,1.0258e-03,1.2557e-04
1.0425e+00,4.8974e-03,-6.1639e-01,1.0257e-03,1.2554e-04
1.0463e+00,4.9501e-03,-6.1635e-01,1.0255e-03,1.2551e-04
1.0500e+00,5.0032e-03,-6.1630e-01,1.0254e-03,1.2549e-04
1.0538e+00,5.0567e-03,-6.1625e-01,1.0253e-03,1.2546e-04
1.0575e+00,5.1105e-03,-6.1621e-01,1.0252e-03,1.2543e-04
1.0613e+00,5.1647e-03,-6.1616e-01,1.0251e-03,1.2541e-04
1.0650e+00,5.2193e-03,-6.1611e-01,1.0250e-03,1.2538e-04
1.0688e+00,5.2743e-03,-6.1606e-01,1.0249e-03,1.2535e-04
1.0725e+00,5.3296e-03,-6.1602e-01,1.0247e-03,1.2532e-04
1.0763e+00,5.3854e-03,-6.1597e-01,1.0246e-03,1.2530e-04
1.0800e+00,5.4415e-03,-6.1592e-01,1.0245e-03,1.2527e-04
1.0838e+00,5.4980e-03,-6.1587e-01,1.0244e-03,1.2524e-04
1.0875e+00,5.5549e-03,-6.1582e-01,1.0243e-03,1.2521e-04
1.0913e+00,5.6122e-03,-6.1578e-01,1.0242e-03,1.2518e-04
1.0950e+00,5.6698e-03,-6.1573e-01,1.0240e-03,1.2516e-04
1.0988e+00,5.7279e-03,-6.1568e-01,1.0239e-03,1.2513e-04
1.1025e+00,5.7863e-03,-6.1563e-01,1.0238e-03,1.2510e-04
1.1063e+00,5.8452e-03,-6.1558e-01,1.0237e-03,1.2507e-04
1.1100e+00,5.9044e-03,-6.1553e-01,1.0236e-03,1.2504e-04
